seqname trgroup start_5prime stop_5prime trlength seqlength trprop start_3prime stop_3prime
02990470-5fd0-4cfa-bdfa-96b96f4e5276 1 27 243 216 2940 7.35 -2698 -2914
029cadb5-4ff0-4ac7-b701-e9d17081b422 1 88 615 527 2730 19.3 -2116 -2643
029cadb5-4ff0-4ac7-b701-e9d17081b422 2 707 938 231 2730 8.46 -1793 -2024
029cadb5-4ff0-4ac7-b701-e9d17081b422 3 1052 1148 96 2730 3.52 -1583 -1679
029cadb5-4ff0-4ac7-b701-e9d17081b422 4 1281 1426 145 2730 5.31 -1305 -1450
029cadb5-4ff0-4ac7-b701-e9d17081b422 5 1762 1972 210 2730 7.69 -759 -969
029d1074-f288-41d1-8d9e-c2bc255a4988 0 0 0 0 1090 0 0 0
02a058bb-0d31-4cda-b9c2-787be2ca84ba 1 218 654 436 1260 34.6 -607 -1043
02a231fd-8798-45f7-9679-c7c40cd21237 1 59 560 501 560 89.46 -1 -502
02a2421e-f890-46a8-9013-8270262a260f 1 66 457 391 668 58.53 -212 -603
02a48246-6583-4884-b6da-04a24db360be 0 0 0 0 424 0 0 0
02a98a12-f95f-4fff-966f-2630b0dfa262 1 61 672 611 1233 49.55 -562 -1173
02a98a12-f95f-4fff-966f-2630b0dfa262 2 931 1110 179 1233 14.52 -124 -303
02a98a12-f95f-4fff-966f-2630b0dfa262 3 1134 1178 44 1233 3.57 -56 -100
02abab37-d6bf-4852-a860-6558064ce3bf 0 0 0 0 1409 0 0 0
02acd8ec-9076-4797-aa7a-859e94a4df1c 1 220 383 163 1894 8.61 -1512 -1675
02acd8ec-9076-4797-aa7a-859e94a4df1c 2 469 648 179 1894 9.45 -1247 -1426
02acd8ec-9076-4797-aa7a-859e94a4df1c 3 769 923 154 1894 8.13 -972 -1126
02acd8ec-9076-4797-aa7a-859e94a4df1c 4 929 1536 607 1894 32.05 -359 -966
02acd8ec-9076-4797-aa7a-859e94a4df1c 5 1548 1836 288 1894 15.21 -59 -347
02b31638-5319-4718-bf06-e95193e255cb 0 0 0 0 434 0 0 0
02b6b9eb-7d19-41a6-8ab1-024cc2b5c0f4 1 57 241 184 393 46.82 -153 -337
02bd9c86-2142-4e9c-8eda-b5da44b7868a 1 2 33 31 2088 1.48 -2056 -2087
02bf9115-8561-4d06-a226-beac9da99501 0 0 0 0 2631 0 0 0
02c0dfe3-966d-4518-b7af-e616ca543c5c 1 63 547 484 1447 33.45 -901 -1385
02c1fc91-4398-449f-9ab1-f80f11c5e47c 0 0 0 0 2357 0 0 0
02c8e238-1daa-47a9-936a-a3fe2e0ccc6c 1 87 230 143 442 32.35 -213 -356
02d1910f-c3c7-46b7-9bc4-62eeb3d9fa65 1 103 526 423 572 73.95 -47 -470
02d1a426-4803-4478-9624-c3121cba006f 0 0 0 0 602 0 0 0
02d1bd63-455e-4cbf-ac62-f7deed4e1a62 0 0 0 0 302 0 0 0
02d2ddda-0a08-40b5-8279-63515d4ec7a6 1 1144 1991 847 2707 31.29 -717 -1564
02da8e91-002c-49d2-bbf1-e72be481bcaa 0 0 0 0 2251 0 0 0
02db058c-8fd9-465d-8ede-96b79878e231 0 0 0 0 596 0 0 0
02dc7b5b-097b-47fb-994b-432a9b924cb9 0 0 0 0 251 0 0 0
02dd3859-c3d5-42a8-b7e0-ba57d2dc15b3 0 0 0 0 2084 0 0 0
02dfc6a0-ac1d-4a5b-b8d1-7292d5d359a9 0 0 0 0 2866 0 0 0
02e2b17f-07cd-4aa8-bd6c-2a549a947195 0 0 0 0 3124 0 0 0
02e30e1e-565e-45ce-9505-b7059d14c630 1 65 514 449 721 62.27 -208 -657
02e3efeb-96d7-416c-9dbc-2c1d86f3152a 1 1099 1697 598 1752 34.13 -56 -654
02e4176b-7ee3-46d3-a385-2bc049676555 1 4950 4974 24 6024 0.4 -1051 -1075
02e4f592-1fdd-48c6-9be4-1915b9385a23 1 64 288 224 291 76.98 -4 -228
02e84c7f-7466-4853-939f-e2f8d9d0140e 1 77 259 182 284 64.08 -26 -208
02e97444-e9dd-46cb-a56d-6ad916f1f446 1 69 367 298 475 62.74 -109 -407
02e9c8c6-7cb9-4a2f-93d9-6e98d930157b 1 2047 2482 435 2527 17.21 -46 -481
02eab64f-b30f-4513-9b2d-3e5902268b71 1 115 305 190 861 22.07 -557 -747
02eab64f-b30f-4513-9b2d-3e5902268b71 2 658 704 46 861 5.34 -158 -204
02eaf518-915b-44bd-aa4c-5206b0298793 1 499 573 74 954 7.76 -382 -456
02eaf518-915b-44bd-aa4c-5206b0298793 2 707 739 32 954 3.35 -216 -248
02eaf518-915b-44bd-aa4c-5206b0298793 3 751 800 49 954 5.14 -155 -204
02eaf518-915b-44bd-aa4c-5206b0298793 4 847 889 42 954 4.4 -66 -108
02f08172-d1d4-41ab-b789-8eedde94ad20 1 99 270 171 300 57 -31 -202
02facce6-c1fa-456a-984a-d8a3684596d1 1 809 994 185 996 18.57 -3 -188
02fad686-2473-40e4-907e-d6d71f672717 0 0 0 0 512 0 0 0
02fd6528-fb99-4064-b195-a73caf753c6a 1 1 145 144 668 21.56 -524 -668
02ffeab8-9338-4639-bd5d-74e14de04cc2 0 0 0 0 1095 0 0 0
0301721e-7ff5-4974-9184-6129c66fd8cb 0 0 0 0 239 0 0 0
0301952b-6a30-4068-a384-1abd04e26210 0 0 0 0 261 0 0 0
03030739-c9fc-45d1-b841-8d9214dce9ad 0 0 0 0 496 0 0 0
03087501-82fb-4e85-b1a3-49447205bb7f 0 0 0 0 366 0 0 0
030c45a1-7b1f-4514-944d-26adda21dece 0 0 0 0 578 0 0 0
030ed4d7-c37c-4197-aade-4c343b0cc988 0 0 0 0 873 0 0 0
03130ed0-92e9-435b-b481-dca4cbcc46d0 0 0 0 0 531 0 0 0
0314f947-5d62-48d6-ad09-49b61933ba3e 1 67 419 352 829 42.46 -411 -763
0314f947-5d62-48d6-ad09-49b61933ba3e 2 486 794 308 829 37.15 -36 -344
03164183-c1e9-4b13-9a9a-2f01ec6b02c9 0 0 0 0 246 0 0 0
0316ff0c-5516-4cd1-92df-ebe884648c14 0 0 0 0 6296 0 0 0
0320a2b2-6327-4c2a-b4ba-c17275b604fa 1 642 735 93 745 12.48 -11 -104
0321db52-b42c-4907-9a0b-9c517b8319d7 1 135 272 137 318 43.08 -47 -184
0328819e-1b6e-4479-95ef-201876618ba1 0 0 0 0 253 0 0 0
0329dd92-72eb-420d-8e38-90355ad5fe51 0 0 0 0 266 0 0 0
032b78bc-add2-4f6d-b983-7463b20b2883 1 807 949 142 991 14.33 -43 -185
032c0374-79ae-429f-b636-e5204514e007 1 1539 1795 256 3147 8.13 -1353 -1609
032c0374-79ae-429f-b636-e5204514e007 2 2898 3098 200 3147 6.36 -50 -250
032ea41c-aa54-49ea-9496-52d81f393266 0 0 0 0 1415 0 0 0
032f42e5-8e7e-4c63-a9f8-80eff88faa10 0 0 0 0 690 0 0 0
0331f788-06e1-45fb-93ac-4f21d4f055b9 1 3702 3969 267 4036 6.62 -68 -335
03341d38-a846-48a4-9e15-ed8a53c42670 1 64 263 199 287 69.34 -25 -224
033e0823-ab60-4b22-b5b2-c2b8c5b9bf23 0 0 0 0 2873 0 0 0
033e2f15-8209-4181-9f3d-58e9de87da65 1 37 586 549 623 88.12 -38 -587
033f90dd-248f-4d0b-9a1b-cced3ad55f57 1 28 3393 3365 3396 99.09 -4 -3369
0342aa93-df33-4ae5-87c4-5b744a967632 0 0 0 0 612 0 0 0
0343dcb4-2e9f-47a6-ac32-34f80c0f1edf 0 0 0 0 3375 0 0 0
0344a9e2-499c-4861-91ae-e598fc600c5d 0 0 0 0 238 0 0 0
034a243a-0540-4a94-974d-d69d6a0ea756 1 72 216 144 242 59.5 -27 -171
034b3660-622c-4531-a23c-b44ff4a679a7 0 0 0 0 3814 0 0 0
034b4df8-585d-47fa-99de-ed1e9d240eea 0 0 0 0 842 0 0 0
0353481f-4f1b-4e6d-a46e-9ee279d2fdfd 1 238 584 346 648 53.4 -65 -411
035392a9-dd1b-49ce-8152-09257c083090 0 0 0 0 1196 0 0 0
035680fb-79c1-45f5-bd79-ac9bd02359c9 1 5536 5734 198 5761 3.44 -28 -226
0358c8a3-7226-4c11-9b63-0bb366f0279d 0 0 0 0 2787 0 0 0
035f27c7-8387-491b-8c62-31774df06428 0 0 0 0 236 0 0 0
035f5216-2566-4758-9d25-50948048f5fa 1 1 98 97 672 14.43 -575 -672
03611d8d-10ce-4219-9a8f-5fa0e8331c12 0 0 0 0 1979 0 0 0
0361a4d9-4172-487b-a810-72c4c38064ec 1 22 360 338 2092 16.16 -1733 -2071
0361a4d9-4172-487b-a810-72c4c38064ec 2 473 688 215 2092 10.28 -1405 -1620
0362f0ac-a511-4a47-bc02-bce238bd8307 0 0 0 0 261 0 0 0
036317c8-b530-4103-8a7c-d045ae101d8d 1 81 253 172 297 57.91 -45 -217
03665976-efd7-4e84-979b-734768ec115d 1 27 334 307 344 89.24 -11 -318
0367f5a4-061c-4966-907c-5f45847b3820 0 0 0 0 830 0 0 0
0369df17-aea8-430d-a980-ab5bf67c0508 0 0 0 0 613 0 0 0
036f6663-02f9-4268-b7c7-8138e35d25e3 0 0 0 0 4869 0 0 0
0370dd7b-077e-43d7-b868-d010b7a69fb5 0 0 0 0 368 0 0 0
0370f84b-0c9a-4b1e-b5f9-20ac10740c5c 0 0 0 0 6966 0 0 0
03710b13-340b-4bb8-bbfd-e17a226c0f7a 0 0 0 0 751 0 0 0
03720d43-c59e-47f3-89b7-1f87a879ba1c 0 0 0 0 2033 0 0 0
03724a5b-cef4-4498-ba27-2054069ba942 0 0 0 0 342 0 0 0
0372dc87-9ff8-46d4-b64f-8df7a899fae7 0 0 0 0 7013 0 0 0
0379a47b-6b23-43dd-a559-7836f4403193 1 65 318 253 1044 24.23 -727 -980
0379a47b-6b23-43dd-a559-7836f4403193 2 497 826 329 1044 31.51 -219 -548
037b04f9-dbf0-4d44-aa74-865b882af66f 1 70 333 263 3034 8.67 -2702 -2965
037c0f6c-95fa-43b3-b900-51ddb9fdcb38 1 246 942 696 988 70.45 -47 -743
037ea099-dae9-4ea0-819d-baf31c448bab 1 102 302 200 332 60.24 -31 -231
037eec4f-1a6c-45b1-b3fa-254fd730f8ec 1 87 696 609 932 65.34 -237 -846
038250f6-debe-4f89-8fb3-303fbfe99fbf 1 94 407 313 427 73.3 -21 -334
03844636-5b19-48fa-9d51-f5d555e065a0 1 22 164 142 459 30.94 -296 -438
03844636-5b19-48fa-9d51-f5d555e065a0 2 242 414 172 459 37.47 -46 -218
03861198-b3d0-46d0-9f73-8581fd7e5525 0 0 0 0 221 0 0 0
03871ffc-2bb9-4545-8454-5c22511c782c 1 66 289 223 2992 7.45 -2704 -2927
03871ffc-2bb9-4545-8454-5c22511c782c 2 304 374 70 2992 2.34 -2619 -2689
038a34ed-1886-40fa-b8b5-99b54d7ab9e7 0 0 0 0 358 0 0 0
038bd3ff-2b64-4978-9329-d5eb36df21f3 1 786 1371 585 1637 35.74 -267 -852
038e8017-c131-408b-9f05-aac99436b37b 1 89 255 166 317 52.37 -63 -229
038f0b3a-bcfa-4bd1-8ed6-826ce1331e45 1 50 323 273 699 39.06 -377 -650
038f0b3a-bcfa-4bd1-8ed6-826ce1331e45 2 445 552 107 699 15.31 -148 -255
03980e17-6657-4cd2-987a-3f8236bb8f0a 0 0 0 0 654 0 0 0
039ab5c9-8cc5-4683-8516-3d4153f93b2b 0 0 0 0 4727 0 0 0
03a4ff9f-76e2-4aae-8869-973105169ae1 1 3673 3744 71 5905 1.2 -2162 -2233
03a53350-52c1-45dc-9e25-02a9e1eeabaa 1 69 352 283 10877 2.6 -10526 -10809
03a923e3-2169-469e-be9f-e3eaa73aa31e 0 0 0 0 425 0 0 0
03b58d6b-9e1f-44d5-9571-d3737b3ee4d0 0 0 0 0 1040 0 0 0
03b5f57b-77de-43ec-b1ea-b5ca33717fe3 1 30 1073 1043 1097 95.08 -25 -1068
03bad8c4-ae40-4382-aabe-94e539b11ab1 0 0 0 0 5264 0 0 0
03bc99c1-5cf6-4ab7-ad24-cbcedc5bb990 0 0 0 0 3188 0 0 0
03bd17fb-3083-4c47-8ea1-9103a3903756 0 0 0 0 123 0 0 0
03be8746-305b-432e-97e1-fdfe17c1e70e 1 67 982 915 1457 62.8 -476 -1391
03be8746-305b-432e-97e1-fdfe17c1e70e 2 1235 1450 215 1457 14.76 -8 -223
03be9deb-a56e-4b36-8e75-7b3bc02b1817 0 0 0 0 276 0 0 0
03c07933-ac01-4eaf-a1b1-2d38b264e786 1 72 699 627 826 75.91 -128 -755
03c44cf5-9a21-4eb9-a032-1cdabc1478cd 0 0 0 0 581 0 0 0
03cb7242-5806-4aac-97f5-7ee7954d3e39 1 33 251 218 688 31.69 -438 -656
03cb7242-5806-4aac-97f5-7ee7954d3e39 2 447 643 196 688 28.49 -46 -242
03d1d16b-2006-4179-91ee-bf23595cb91d 1 52 200 148 212 69.81 -13 -161
03d27ddc-5e9b-4653-9f0b-5c78ed2fef08 0 0 0 0 2197 0 0 0
03d2cf8b-d44a-4859-8014-3e890565a4d4 0 0 0 0 1550 0 0 0
03d403b2-b4a2-44f6-b53e-4adcb6fe4849 0 0 0 0 541 0 0 0
03d72175-d89e-4243-8676-b59dad2bc06a 0 0 0 0 2033 0 0 0
03d817e1-5414-4f4f-beaf-972a4b43461a 0 0 0 0 815 0 0 0
03d82cdf-48d8-4634-b9af-2336e717bef8 1 685 732 47 1107 4.25 -376 -423
03d88951-f421-4f56-8ed7-7250ca6b475d 0 0 0 0 684 0 0 0
03d8cf6f-fa00-4e38-a244-e4d9086d307b 1 40 571 531 591 89.85 -21 -552
03d8d8da-b1b9-4304-9f71-506d286cc2e5 0 0 0 0 389 0 0 0
03da5865-df53-40f0-9500-417dad4b884d 1 269 415 146 463 31.53 -49 -195
03dc169e-60fa-4240-8d7a-057427412d1e 1 28 560 532 562 94.66 -3 -535
03de11e5-9d1b-4af8-aa48-21df2b454249 0 0 0 0 6793 0 0 0
03dff937-77dc-41a0-9b8c-aeec1c0f55f0 1 68 504 436 644 67.7 -141 -577
03e26af9-d2af-4ee0-8960-fddfd686e05a 0 0 0 0 382 0 0 0
03e3502e-7190-4848-a889-1e1d87cc474b 1 29 665 636 675 94.22 -11 -647
03e77e48-e8ac-4f42-b4a9-ce3643bbe5d1 1 4608 5064 456 5107 8.93 -44 -500
03e87f9d-d8e7-4f39-a61f-bef04d90371e 1 1606 2254 648 2262 28.65 -9 -657
03e8c6ad-3357-40ae-9e79-00c8b6efbd31 1 677 980 303 1030 29.42 -51 -354
03e910c2-27a8-453c-8f0c-5a0f9e7c8c77 1 116 233 117 350 33.43 -118 -235
03ea228c-aa5a-4103-8b27-c37dee4ad7a2 0 0 0 0 238 0 0 0
03ed91fc-daf0-479e-b521-becc42e7fbe4 0 0 0 0 558 0 0 0
03f7127c-92e5-477b-a9ce-372fc9b498bd 0 0 0 0 1879 0 0 0
03f7a192-bb76-4765-8a92-b86ef7424310 1 139 181 42 280 15 -100 -142
03f82b16-c94a-464a-9836-79bd718b1e6e 0 0 0 0 1776 0 0 0
03fa6d74-311c-4901-9b02-5a6ca612fa08 0 0 0 0 324 0 0 0
03fbf275-638a-467b-a7a3-295d78c4f4be 1 11 50 39 910 4.29 -861 -900
03fbf275-638a-467b-a7a3-295d78c4f4be 2 53 204 151 910 16.59 -707 -858
03fbf275-638a-467b-a7a3-295d78c4f4be 3 205 402 197 910 21.65 -509 -706
03fbf275-638a-467b-a7a3-295d78c4f4be 4 403 910 507 910 55.71 -1 -508
03fdaf84-ebf2-4566-98b7-c67443b251ba 0 0 0 0 320 0 0 0
03ffc72d-c2e1-410c-ad0c-1cf4a07d3c8f 0 0 0 0 445 0 0 0
0402a5e5-9490-48b4-9597-c6f4e1a0195e 0 0 0 0 2734 0 0 0
040380d6-58ad-46dc-a3bf-c5481ce679d5 1 26 647 621 1145 54.24 -499 -1120
040b2ef7-0b1b-48c2-bb79-1d6092569af6 0 0 0 0 370 0 0 0
040c9bf1-927b-4093-b1aa-b4710180cc05 0 0 0 0 1649 0 0 0
04122488-31c7-41a8-96c2-3de79290941d 0 0 0 0 1694 0 0 0
04124fd0-bf2b-4360-9e19-13729cf56656 0 0 0 0 466 0 0 0
04134b24-36fc-401d-b727-d2b9d1bf1b0e 1 33 660 627 5515 11.37 -4856 -5483
04173a72-a4e2-4604-8d68-d1c240355a24 0 0 0 0 10170 0 0 0
0419ecb6-e03f-44fd-8570-f8649c48d94f 0 0 0 0 1785 0 0 0
041a31ce-812e-4a4d-879c-09a704a60a81 1 338 695 357 736 48.51 -42 -399
041e0762-eb3d-425b-9111-16d63ddfd98b 1 856 1143 287 1156 24.83 -14 -301
041ff3f3-ce10-45e6-b8dd-045b2620cea9 1 646 691 45 2016 2.23 -1326 -1371
0420d8a4-0168-4064-aef8-8c45934f3460 0 0 0 0 1616 0 0 0
0421fadc-f8ae-4114-a379-b4cc747b8c45 0 0 0 0 255 0 0 0
042385fe-4637-40cb-b351-2732f9c9f26d 1 66 408 342 4410 7.76 -4003 -4345
042385fe-4637-40cb-b351-2732f9c9f26d 2 478 652 174 4410 3.95 -3759 -3933
0424e3e0-cdb5-4c82-ab6e-597f8f04ea8b 0 0 0 0 611 0 0 0
0430a73c-12fb-4e23-a74a-6b998bf28621 0 0 0 0 3773 0 0 0
0431f196-16d8-4aeb-b30e-792c52f9c4d9 1 53 170 117 182 64.29 -13 -130
043399c4-bd10-4b0a-ad9b-2d1564684ae9 0 0 0 0 1987 0 0 0
043617bd-2a6f-4786-981f-d0a7e3b2c3d1 1 2210 2308 98 2352 4.17 -45 -143
043e2dca-b588-4678-8f60-0888ab0d1223 0 0 0 0 594 0 0 0
043e55fa-f9f5-4e7d-80f1-53164fb1a8bc 0 0 0 0 199 0 0 0
043fd1d6-bca7-4a16-9290-52e4604c6c3f 1 16 560 544 1021 53.28 -462 -1006
043fd1d6-bca7-4a16-9290-52e4604c6c3f 2 723 976 253 1021 24.78 -46 -299
04420764-1f25-4526-9fea-55a9df70db9f 0 0 0 0 3895 0 0 0
04426f1e-e732-4953-a9be-810e60ddad93 0 0 0 0 2510 0 0 0
0442ca7b-2bbb-44c2-a2ca-fdf04424716e 1 47 402 355 2047 17.34 -1646 -2001
0442ca7b-2bbb-44c2-a2ca-fdf04424716e 2 1700 2003 303 2047 14.8 -45 -348
04432626-7687-4d91-8ff8-fe799c5d061e 1 153 250 97 308 31.49 -59 -156
044a1594-a676-4696-8086-21b866d77276 0 0 0 0 3860 0 0 0
04516564-16a3-448e-9aef-356953a9dc55 0 0 0 0 824 0 0 0
0451e8f8-b4cc-46f0-a6d0-189aa2d41d5f 1 23 789 766 795 96.35 -7 -773
0454ea72-8c64-4ed2-915e-616bcea071a8 0 0 0 0 693 0 0 0
0459640d-01d8-4929-b103-87122a0be0ee 1 477 516 39 2198 1.77 -1683 -1722
045b61e5-ba1e-44bb-9998-8fb8e6318fe5 1 85 376 291 409 71.15 -34 -325
045d8bd5-cbfb-4c5f-aca4-97750d44093c 1 26 365 339 2725 12.44 -2361 -2700
045eb6b4-0f5f-4336-b040-9d17fee6d0a2 0 0 0 0 2587 0 0 0
04659b9f-aa38-4a18-a345-09259a094196 1 960 1277 317 1716 18.47 -440 -757
04668e38-bceb-403b-b40f-e1e20ef6f827 0 0 0 0 6406 0 0 0
046915cc-63ef-4e5f-9a27-3f894d06d924 0 0 0 0 941 0 0 0
04696abe-bba1-4f4f-81f2-d834291d38e6 0 0 0 0 5752 0 0 0
04696d4a-b1a3-49d5-88fa-ef1f2d3eab9f 0 0 0 0 4061 0 0 0
046e27b2-cb07-40ce-ad40-502959fb602c 0 0 0 0 435 0 0 0
046e873f-13ab-42ed-91ef-593ed27a9a1d 1 599 836 237 883 26.84 -48 -285
046ec50e-89f6-4cf6-9859-fd71d2cd9750 0 0 0 0 2909 0 0 0
046fcbef-e10b-4f61-9013-6287863ab1c4 1 68 519 451 575 78.43 -57 -508
046fea94-8633-4a74-96c9-f1bdf1a79784 1 29 917 888 1842 48.21 -926 -1814
046fea94-8633-4a74-96c9-f1bdf1a79784 2 924 1811 887 1842 48.15 -32 -919
047008b0-3611-4d44-8f5f-cc4c47bfe1dd 1 275 399 124 462 26.84 -64 -188
047280a7-daf3-42cd-a0cc-df8df019640a 0 0 0 0 237 0 0 0
047421c3-5d17-44b1-adb0-265e7fc1126e 0 0 0 0 713 0 0 0
0475ac36-a9ae-46e9-9d24-3ce934eab487 0 0 0 0 2851 0 0 0
0477fb2e-5107-45bb-8866-5f7dc3c0dea3 1 134 302 168 405 41.48 -104 -272
047d7f95-b9ef-4186-b03b-444b9371d2e0 1 68 337 269 2345 11.47 -2009 -2278
047e70cf-3b46-4ba5-acf0-3714417ef993 0 0 0 0 498 0 0 0
047f71d5-1dfc-4779-a3c4-6c4b3b8cad3c 1 70 165 95 547 17.37 -383 -478
047f71d5-1dfc-4779-a3c4-6c4b3b8cad3c 2 326 389 63 547 11.52 -159 -222
047f71d5-1dfc-4779-a3c4-6c4b3b8cad3c 3 510 547 37 547 6.76 -1 -38
04832451-5931-4a96-a8a2-d4b3e67f0782 1 39 921 882 947 93.14 -27 -909
048ae83a-43c1-47f2-8bdf-164c74c620b4 0 0 0 0 238 0 0 0
048d29a9-c40b-443e-8ba8-d85c13d5bb7b 1 29 187 158 1176 13.44 -990 -1148
048d29a9-c40b-443e-8ba8-d85c13d5bb7b 2 667 1127 460 1176 39.12 -50 -510
048dc16c-9150-4259-9092-4713244139af 0 0 0 0 1480 0 0 0
048eb640-dc16-439c-8092-60b3b52cf4fb 1 21 439 418 446 93.72 -8 -426
0490d890-a138-4791-9576-b7c1e8878596 1 6622 6686 64 7029 0.91 -344 -408
0490d890-a138-4791-9576-b7c1e8878596 2 6735 6981 246 7029 3.5 -49 -295
0492d8df-4028-41ff-ba31-9ff8d00d0629 0 0 0 0 355 0 0 0
04944d30-f7f2-4b0a-b4f3-5aa65880235f 1 2861 3208 347 3346 10.37 -139 -486
04944e41-3dd8-446d-9734-216654e07390 1 4003 4199 196 4227 4.64 -29 -225
049851fa-8d51-46d0-99ba-a1b039834736 1 135 491 356 638 55.8 -148 -504
049d8118-e509-4ca5-b461-47d1e8155d46 0 0 0 0 2891 0 0 0
049dd414-ea1a-4fff-b47d-ca5319113d0a 0 0 0 0 717 0 0 0
04a383b7-9512-4b2e-a0f1-196389bd8161 1 85 371 286 414 69.08 -44 -330
04a4487c-62ae-4eb9-be46-f97172f9167a 0 0 0 0 440 0 0 0
04ae3f27-2e7c-466a-9f04-b291dba9bf47 1 212 308 96 631 15.21 -324 -420
04ae71c9-b59b-4574-8fb0-33a9847f7813 1 316 487 171 490 34.9 -4 -175
04afae57-55a2-47bd-bd2c-54cef1f382da 0 0 0 0 805 0 0 0
04afc4ab-6abb-49ca-9dbb-3a13d6268edf 0 0 0 0 304 0 0 0
04b03479-00ce-4907-91c8-991b019a6522 1 72 258 186 301 61.79 -44 -230
04b28673-f575-450e-944f-624b0bc0e6ba 1 2275 2344 69 5801 1.19 -3458 -3527
04b28673-f575-450e-944f-624b0bc0e6ba 2 2362 2453 91 5801 1.57 -3349 -3440
04b7aa88-f7ef-44d1-91fa-c76dc816e3a9 1 81 366 285 549 51.91 -184 -469
04bd1008-b0ed-4293-b97d-1e53f1d6f197 1 374 560 186 604 30.79 -45 -231
04bd207e-cfd4-4c6a-8301-748af7a933fc 0 0 0 0 1196 0 0 0
04bd497a-e4a4-463d-bf84-8ace4694686a 0 0 0 0 2732 0 0 0
04c084b9-e53a-4264-98b9-a45b52e0cd3a 1 259 808 549 831 66.06 -24 -573
04c39826-44a2-4048-99ce-9069e19e0494 1 5 90 85 758 11.21 -669 -754
04c39826-44a2-4048-99ce-9069e19e0494 2 91 304 213 758 28.1 -455 -668
04c39826-44a2-4048-99ce-9069e19e0494 3 305 335 30 758 3.96 -424 -454
04c39826-44a2-4048-99ce-9069e19e0494 4 356 384 28 758 3.69 -375 -403
04c39826-44a2-4048-99ce-9069e19e0494 5 431 523 92 758 12.14 -236 -328
04c39826-44a2-4048-99ce-9069e19e0494 6 543 666 123 758 16.23 -93 -216
04c4c652-fcb1-4542-ac02-0cf2b1c4d3f1 1 1318 1473 155 1584 9.79 -112 -267
04c96633-ce8f-4ab0-908a-492aa25d4793 0 0 0 0 717 0 0 0
04ccfb33-0626-4d26-bf71-1d8831fbf8c5 0 0 0 0 3730 0 0 0
04d0c236-f6be-4bdc-8cf2-55792e93a241 1 222 536 314 1188 26.43 -653 -967
04d0c236-f6be-4bdc-8cf2-55792e93a241 2 654 1149 495 1188 41.67 -40 -535
04d34e1d-0222-4e57-af92-364cd10bc039 1 28 251 223 884 25.23 -634 -857
04d34e1d-0222-4e57-af92-364cd10bc039 2 578 822 244 884 27.6 -63 -307
04d7193e-b39a-490e-afb6-d15a5df465e7 1 5680 5934 254 5934 4.28 -1 -255
04debfd4-4c9a-4b70-9d20-d9449df68571 0 0 0 0 498 0 0 0
04df461d-8efc-4508-8160-f3622628a40a 1 62 330 268 400 67 -71 -339
04e07f3f-98fe-43ca-b708-74e9a963cdad 1 33 227 194 662 29.31 -436 -630
04e07f3f-98fe-43ca-b708-74e9a963cdad 2 257 416 159 662 24.02 -247 -406
04e07f3f-98fe-43ca-b708-74e9a963cdad 3 420 560 140 662 21.15 -103 -243
04e1da1f-3c19-440d-9fdb-23f89e28e9b3 1 1131 1728 597 2095 28.5 -368 -965
04e2264c-6482-42d4-b355-0aa74c5c41ce 0 0 0 0 3489 0 0 0
04e33f7e-e440-43df-a935-edfe9f0f023d 0 0 0 0 774 0 0 0
04e80d59-e549-4d48-9508-9e4f9cdddb3a 1 130 487 357 3670 9.73 -3184 -3541
04e96d3f-7ec6-4016-a593-9105d4da81ff 0 0 0 0 355 0 0 0
04ea0602-ebb3-4c87-bcd5-26a00cdc9a58 0 0 0 0 590 0 0 0
04ea0de2-f1da-4ef0-a18b-4c8a331a725e 0 0 0 0 556 0 0 0
04ea8a99-25c0-4382-9eec-9c9fa1425357 0 0 0 0 1341 0 0 0
04eae36f-b525-4be9-b08d-8c6db82356cd 1 1141 1449 308 1673 18.41 -225 -533
04eae36f-b525-4be9-b08d-8c6db82356cd 2 1527 1626 99 1673 5.92 -48 -147
04ed2cc4-27f5-49da-973a-515501d2b379 1 72 315 243 338 71.89 -24 -267
04ed64bf-8333-46d5-a64d-8f0144566c75 0 0 0 0 226 0 0 0
04f26807-9fc9-4460-bca6-9acabeb9aea5 1 57 598 541 1101 49.14 -504 -1045
04f26807-9fc9-4460-bca6-9acabeb9aea5 2 755 1089 334 1101 30.34 -13 -347
04f3ce19-112b-45f0-a1a8-aa23c3480c79 0 0 0 0 377 0 0 0
04f74098-d4c2-49f5-ade5-d23c8f279a30 0 0 0 0 362 0 0 0
04fdd961-7c2e-47c4-bd6d-04edfce26a4a 1 27 813 786 814 96.56 -2 -788
04fecfea-9705-4ae9-ab04-7760fc685ee5 0 0 0 0 1031 0 0 0
05039e75-ee6c-463f-8d43-afb6f86346a4 1 85 312 227 4186 5.42 -3875 -4102
05097e63-c2b2-47d5-8bf3-8a4fb73bc8eb 0 0 0 0 1956 0 0 0
0509c4f1-3938-4d56-9455-91c9eb9a7b23 0 0 0 0 270 0 0 0
050acaf6-a31e-4539-ab84-70fad2c3ddef 0 0 0 0 2311 0 0 0
050c7541-037d-44fd-a4fa-c7e8686fa4b6 1 71 379 308 1203 25.6 -825 -1133
050c7541-037d-44fd-a4fa-c7e8686fa4b6 2 529 820 291 1203 24.19 -384 -675
0514fe10-366d-4f32-aafd-dc121394ffb9 1 139 365 226 684 33.04 -320 -546
0514fe10-366d-4f32-aafd-dc121394ffb9 2 449 650 201 684 29.39 -35 -236
